"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol"
"ENSMUSG00000032855",502.910500709536,0.375844938700463,0.20897235208843,1.79853906483006,0.0720916238460112,0.288886012250579,"Pkd1"
"ENSMUSG00000058613",389.705862192411,0.36159640353074,0.201072332847217,1.79833992280527,0.0721231568457174,0.288942964097084,"Gm5062"
"ENSMUSG00000005198",1018.56077004717,-0.272536516538628,0.151563955570746,-1.79816180906822,0.0721513697050951,0.288986590497094,"Polr2a"
"ENSMUSG00000060459",8536.26073769667,0.213567884056005,0.118777488284133,1.79805017887834,0.0721690563105258,0.288988045456599,"Kng2"
"ENSMUSG00000022822",83.8486423054549,-0.416681889797757,0.231757157133086,-1.79792458171412,0.0721889600776163,0.288998375813486,"Abcc5"
"ENSMUSG00000027670",18.569389999142,-0.949596089938662,0.528202939222892,-1.79778645559174,0.0722108545371222,0.289016668759183,"Ocstamp"
"ENSMUSG00000031549",1680.40539951028,0.259025177715748,0.14410657975302,1.79745559265707,0.0722633219452537,0.289157288724088,"Ido2"
"ENSMUSG00000054939",46.7343261183636,0.574893702642814,0.319863748308412,1.79730809034509,0.0722867225474611,0.289181560080755,"Zfp174"
"ENSMUSG00000005054",664.688983421464,-0.287291341457787,0.159863546114339,-1.79710352010025,0.072319186999591,0.289242070852836,"Cstb"
"ENSMUSG00000083075",51.6543815969556,-0.592534737603416,0.329814569682047,-1.79656932128451,0.0724040184368332,0.289511945245267,"Gm11980"
"ENSMUSG00000082813",447.906123252145,1.16438449778068,0.648175641766563,1.7964027383183,0.0724304886773644,0.289533907007945,"Mup-ps6"
"ENSMUSG00000044562",89.8537124019319,-0.416519580326153,0.231886824085082,-1.79621926329599,0.0724596522548618,0.289533907007945,"Rasip1"
"ENSMUSG00000070690",341.407293815968,0.387363071491719,0.215656124572151,1.79620714348004,0.0724615790527618,0.289533907007945,"5830473C10Rik"
"ENSMUSG00000068205",80.528876316304,-0.442362994428857,0.24629445726681,-1.79607368894074,0.0724827983145031,0.289549339435474,"Macrod2"
"ENSMUSG00000086784",2333.41977060162,0.209579396138786,0.116710157248042,1.79572541996812,0.0725381970154481,0.289701269478502,"Isoc2a"
"ENSMUSG00000028185",643.584982378787,-0.240811816746158,0.134144495064426,-1.79516734272624,0.0726270419197424,0.289911014759606,"Dnase2b"
"ENSMUSG00000073481",7136.14700059191,0.221870262613208,0.123598171944437,1.79509339922073,0.0726388202742835,0.289911014759606,"Mosc2"
"ENSMUSG00000009575",679.813118775354,0.293421559718058,0.163459848850247,1.79506809642822,0.0726428510787169,0.289911014759606,"Cbx5"
"ENSMUSG00000025584",808.100171901359,0.266165163870602,0.1483148770747,1.79459518236019,0.0727182212853016,0.29002547439996,"Pde8a"
"ENSMUSG00000036181",915.262030021392,0.352610421140319,0.196488377165333,1.79456121643072,0.07272363703402,0.29002547439996,"Hist1h1c"
"ENSMUSG00000084319",6143.10110208052,0.276306454763569,0.153970991762165,1.79453578626273,0.072727692001514,0.29002547439996,"Tpt1-ps3"
"ENSMUSG00000050567",305.191577545479,0.316712982297146,0.176495667909618,1.79445187549493,0.0727410733059245,0.29002547439996,"Maml1"
"ENSMUSG00000025417",510.456703376486,-0.269248267138544,0.150128772062435,-1.79344880691205,0.0729011893760279,0.29059441843988,"Pip4k2c"
"ENSMUSG00000092674",11.1166323691609,-1.26308846552391,0.704428661544916,-1.79306796340991,0.0729620574851586,0.290718116132967,""
"ENSMUSG00000041471",1031.39383662852,-0.36876237522306,0.20567266876992,-1.79295760311052,0.0729797035303568,0.290718116132967,"Fam35a"
"ENSMUSG00000006589",339.878289775579,0.369545145942595,0.206112699271478,1.79292759373286,0.0729845024796106,0.290718116132967,"Aprt"
"ENSMUSG00000079463",1.65671898899544,-3.06909726898432,1.71243383597068,-1.79224283269586,0.0730940762192069,NA,"Gm17682"
"ENSMUSG00000033720",746.252174743277,-0.26321541557954,0.146921467202374,-1.79153816383401,0.0732069760426334,0.291426391119382,"Sfxn5"
"ENSMUSG00000086670",87.0129421434624,0.416459380951095,0.232459259739556,1.79153706941032,0.0732071514986391,0.291426391119382,"Gm13194"
"ENSMUSG00000041025",401.67624358812,-0.424447061037788,0.236924067549127,-1.79148984494696,0.0732147227659351,0.291426391119382,"Iffo2"
"ENSMUSG00000029007",108.016528736061,-0.376717309739337,0.21030960797875,-1.79125106722371,0.073253014639226,0.291509253390164,"Agtrap"
"ENSMUSG00000028479",2452.83594388452,0.384195625660522,0.214553570165892,1.79067458706683,0.0733455300906477,0.291807806575765,"Gne"
"ENSMUSG00000029291",904.998534654654,0.256575319298252,0.143302373836271,1.79044709748771,0.0733820646636715,0.291883548574003,"Rufy3"
"ENSMUSG00000048191",7.21275031945999,1.52888109583102,0.854131713949764,1.78998282215867,0.0734566729534277,0.292110659882975,"Muc6"
"ENSMUSG00000007610",155.3035013161,0.350650660126357,0.195948703665435,1.78950232161302,0.0735339539276134,0.2923482887084,"Gtpbp3"
"ENSMUSG00000066235",66.7956277734434,-0.468410534691724,0.261790002653899,-1.78926059033274,0.0735728577439572,0.292433264923682,"C85492"
"ENSMUSG00000071456",22.2601353531263,0.821766085671643,0.459471634226846,1.78850232409762,0.0736950010290704,0.292848977409946,"1110002L01Rik"
"ENSMUSG00000067916",38.6245812765422,0.594381612823096,0.332395972265336,1.78817333065826,0.073748047607943,0.29296912954411,"Gm13139"
"ENSMUSG00000030101",673.166805617362,-0.231539351652066,0.129489257521955,-1.78809699030677,0.0737603611128919,0.29296912954411,"Sumf1"
"ENSMUSG00000063568",10.5519985176123,-1.17460675078345,0.656970167486525,-1.78791489920665,0.0737897387321021,0.29301604892381,"Jazf1"
"ENSMUSG00000081544",95.3828186334917,0.433653316200308,0.242595307883389,1.78755854754107,0.0738472583132126,0.293172998190226,"Gm13077"
"ENSMUSG00000020328",607.397819074186,-0.271947760487901,0.152142665316081,-1.78745232261392,0.0738644114251,0.293172998190226,"Nudcd2"
"ENSMUSG00000079343",662.847462745394,-0.26981314861573,0.150991817843313,-1.786938871719,0.0739473689739069,0.293412952163355,"Gm5077"
"ENSMUSG00000003847",635.275948575872,0.395572258083531,0.221378371168899,1.78686045974082,0.0739600445897919,0.293412952163355,"Nfat5"
"ENSMUSG00000052565",13.9945358303211,0.946727703088101,0.530407261499551,1.78490713044075,0.0742763818930644,0.29458286416982,"Hist1h1d"
"ENSMUSG00000075054",199.418415669148,0.311534162447883,0.174546387980652,1.78482159414503,0.0742902595349739,0.29458286416982,"1600012F09Rik"
"ENSMUSG00000031951",4.06045860418271,-1.8841689617689,1.05618797624046,-1.78393335670765,0.0744344948825207,0.29504503079178,"Tmem231"
"ENSMUSG00000024566",770.953897155912,-0.239555673861319,0.134288664693478,-1.78388603690504,0.0744421852657118,0.29504503079178,"Atp9b"
"ENSMUSG00000022488",200.990663156503,-0.359629178588761,0.2016300206185,-1.78360929332645,0.0744871744520059,0.29515321715163,"Nckap1l"
"ENSMUSG00000084067",72.1210782854115,0.487263739403083,0.273237936645327,1.78329460903362,0.074538358510013,0.295256826333803,"Gm14269"
"ENSMUSG00000034858",1603.73135220568,0.438639990720923,0.245984752830669,1.78319991655286,0.0745537660630254,0.295256826333803,"BC031353"
"ENSMUSG00000027367",2696.29866553494,0.201285618240531,0.112883807095671,1.78312216268484,0.0745664194547604,0.295256826333803,"Stard7"
"ENSMUSG00000031984",413.944225610137,0.291707369784656,0.163611234781805,1.78292994471731,0.0745977078625957,0.295257051015636,"2810004N23Rik"
"ENSMUSG00000082922",203.22292183984,0.375233790898893,0.21046209820108,1.78290435240452,0.0746018744773352,0.295257051015636,"Gm6939"
"ENSMUSG00000020728",6.89028810372613,-1.43681892767787,0.806013997554453,-1.78262279816151,0.0746477261093918,0.295368445672883,"Ccdc46"
"ENSMUSG00000067017",139.16574932456,0.350740797716998,0.196842104266984,1.7818382861894,0.0747756067947181,0.295762676509851,"Gm3608"
"ENSMUSG00000032000",249.206136806548,-0.303759685830938,0.170479680674833,-1.78179408025945,0.0747828179785727,0.295762676509851,"Birc3"
"ENSMUSG00000034584",285.085484237925,0.517265823702585,0.290371695061041,1.78139203131988,0.0748484291235979,0.2959520015738,"Exph5"
"ENSMUSG00000073434",84.9703852656243,0.456425145947274,0.256271512292279,1.78102178375066,0.0749088921185325,0.296082705551834,"Wdr90"
"ENSMUSG00000048988",1.64370689307388,-3.07737244258797,1.72792393331034,-1.78096522842436,0.074918131353614,NA,"Elfn1"
"ENSMUSG00000031563",351.098469692978,-0.271510287642101,0.152461452393519,-1.78084547523072,0.0749376980629287,0.296082705551834,"Wwc2"
"ENSMUSG00000019989",1520.97559443556,0.265768684841497,0.149240586262326,1.78080702775011,0.0749439809572174,0.296082705551834,"Enpp3"
"ENSMUSG00000034714",1196.67053172187,-0.300000905773256,0.168468375235435,-1.78075502511379,0.0749524796514444,0.296082705551834,"Ttyh2"
"ENSMUSG00000075284",131.098410389395,-0.350632840502183,0.196926378356944,-1.78052754246379,0.0749896659707501,0.296159471525581,"Wipf1"
"ENSMUSG00000027454",79.8487416289182,0.425741123983888,0.239132366983595,1.78035758753266,0.0750174581338265,0.296199109251714,"Gins1"
"ENSMUSG00000082999",4.30006132212155,2.08936781629678,1.17363933498653,1.78024692425698,0.0750355590512903,0.2962004723364,"Gm13238"
"ENSMUSG00000028518",1662.522837254,-0.357232023390944,0.20068949522986,-1.78002352829573,0.0750721102414391,0.296274649408017,"Prkaa2"
"ENSMUSG00000001918",34.8822137013076,-0.653173627130422,0.367022832753272,-1.77965393114796,0.0751326142324776,0.296443299580462,"Slc1a5"
"ENSMUSG00000003812",374.741871837487,-0.31490877568414,0.176987042837474,-1.77927587599347,0.0751945440076802,0.296617494238856,"Dnase2a"
"ENSMUSG00000034738",373.943799164622,0.373610890214616,0.209998755340442,1.77911002190909,0.0752217259608591,0.296654570326017,"Nostrin"
"ENSMUSG00000024339",279.22586212577,-0.317743349235892,0.178689152799385,-1.77819047355731,0.0753725770218856,0.297179231831504,"Tap2"
"ENSMUSG00000048149",110.148931732577,0.415592192943128,0.233768213800231,1.77779598939946,0.0754373674370118,0.297364405383797,"Gm12663"
"ENSMUSG00000078863",84.678757959286,0.44313692197493,0.249343397260021,1.77721538586729,0.0755328089450087,0.297670285570667,"Gm14325"
"ENSMUSG00000025437",819.399394965834,0.23466605058621,0.132057158585528,1.77700363312169,0.0755676420715714,0.297697530763836,"Usp33"
"ENSMUSG00000040631",20.4405731701977,-0.795301040341391,0.447563620044346,-1.77695640289662,0.0755754131869587,0.297697530763836,"Dok4"
"ENSMUSG00000005800",2.26691013982647,-2.64193308644227,1.48760545544429,-1.77596356397687,0.0757389228573397,NA,"Mmp8"
"ENSMUSG00000064225",4036.2304046239,-0.370983238456951,0.208904564948238,-1.77585031973271,0.0757575912685301,0.298344697247786,"Paqr9"
"ENSMUSG00000001017",922.138315541261,0.221209887003133,0.124585220280333,1.77557086230118,0.0758036761332326,0.298455729349678,"2500003M10Rik"
"ENSMUSG00000019872",1054.66674080483,-0.264831431067456,0.14921657284593,-1.77481244888865,0.0759288601298504,0.298878066230808,"Smpdl3a"
"ENSMUSG00000081887",135.840005303025,0.364408495989001,0.205369142815904,1.77440725024432,0.075995811466019,0.29907103724372,"Gm12097"
"ENSMUSG00000081453",2788.6438522916,0.226054455640941,0.127423220019681,1.77404444500794,0.0760557989614677,0.299236518461133,"Gm6767"
"ENSMUSG00000038633",1620.53064580745,0.205386902602674,0.11579690836879,1.77368209130902,0.0761157503483806,0.299389505104,"Degs1"
"ENSMUSG00000090507",198.811455432879,0.344387256839476,0.19417496068471,1.77359251483857,0.0761305767084982,0.299389505104,"Gm6476"
"ENSMUSG00000092358",105.63561545431,0.400913909316813,0.226108649155944,1.77310293442294,0.0762116518438922,0.299602939524763,"Gm20430"
"ENSMUSG00000069308",20.9260575419428,0.760138142274948,0.428718333393894,1.77304790363736,0.076220769412726,0.299602939524763,"Hist1h2bp"
"ENSMUSG00000029655",753.765535747327,0.229662789670624,0.129554886662472,1.77270649982476,0.0762773535026766,0.299754725826066,"N4bp2l2"
"ENSMUSG00000033170",234.864412226512,-0.401607352915714,0.22657534125172,-1.77251130108434,0.0763097210312253,0.299811296807089,"Card10"
"ENSMUSG00000040296",491.317767304307,-0.27769619999964,0.156717825162154,-1.7719503171532,0.0764028048083446,0.30010633148406,"Ddx58"
"ENSMUSG00000037703",533.822879499488,0.307405774261447,0.173525798092956,1.77152779379106,0.0764729750114131,0.300311245089547,"Prosapip1"
"ENSMUSG00000021271",107.261470454494,0.369387447003091,0.208546585980686,1.77124667501055,0.0765196906776443,0.300411445746896,"Zfp839"
"ENSMUSG00000079889",172.760117963271,0.349150702300839,0.197131363749012,1.77115754520615,0.076534506919093,0.300411445746896,"Gm11951"
"ENSMUSG00000081715",347.261107140604,0.327412660490745,0.184885738507358,1.77089192024248,0.0765786762092404,0.300514108803234,"Gm11828"
"ENSMUSG00000078521",2.57404604199718,-2.5819430343571,1.45887236873062,-1.76982105473947,0.076756955288722,NA,"2610002D18Rik"
"ENSMUSG00000024335",1965.02954969942,0.224572857458591,0.12690578518572,1.76960299429959,0.076793299705582,0.301235202447387,"Brd2"
"ENSMUSG00000038014",3136.27624050299,0.238094441859162,0.134549204262019,1.7695715345555,0.0767985442997684,0.301235202447387,"Fam120a"
"ENSMUSG00000020390",1862.85484209333,0.233209099587306,0.131804417299868,1.76935723676645,0.076834277246139,0.301287196003601,"Ube2b"
"ENSMUSG00000042790",436.825127424319,0.376854517672871,0.212999350206947,1.7692754335012,0.0768479210523512,0.301287196003601,"Rnf214"
"ENSMUSG00000029198",2324.73182458218,0.225566653784244,0.127514612098572,1.76894749607108,0.0769026369224894,0.301357628762071,"Grpel1"
"ENSMUSG00000057777",14.5350245799373,-1.11127021409151,0.628225964749907,-1.7689020773503,0.0769102174710694,0.301357628762071,"Mab21l2"
"ENSMUSG00000058715",207.373540452591,-0.344492939441471,0.194756087271406,-1.76884298851926,0.0769200805220536,0.301357628762071,"Fcer1g"
"ENSMUSG00000038187",52.1239479496796,-0.500975251609594,0.283246922263143,-1.76868736156708,0.0769460625570769,0.301388639487475,"Btbd10"
"ENSMUSG00000016206",62.0456949985496,-0.505192036478767,0.28571093922,-1.76819283804099,0.0770286711083263,0.301641382964577,"H2-M3"
"ENSMUSG00000028159",28.6312217272446,-0.640617195819161,0.362326396747387,-1.76806658739191,0.0770497724477356,0.301653204405803,"Dapp1"
"ENSMUSG00000090100",106.967494294854,-0.415564404605495,0.235068459385748,-1.7678441662969,0.0770869590281267,0.301727979940688,"Ttbk2"
"ENSMUSG00000074108",103.1169530951,0.440726426476217,0.249367172577348,1.76737949073675,0.0771646953273909,0.301961399824428,"Rpl10-ps2"
"ENSMUSG00000089937",6.02095723384131,1.40725066533922,0.79647357875325,1.7668516607193,0.0772530743144324,0.302224555843184,"Gm7281"
"ENSMUSG00000068036",1009.86749733171,0.233821764647635,0.132344837276057,1.76676151076379,0.0772681771173228,0.302224555843184,"Mllt4"
"ENSMUSG00000035451",302.584189215253,0.301748643883965,0.170814393302932,1.76652937758486,0.0773070774126851,0.302305828738494,"Foxa1"
"ENSMUSG00000020747",768.162641856708,0.246969020806808,0.139827745942494,1.76623758855683,0.0773559973184568,0.302372617914272,"2310067B10Rik"
"ENSMUSG00000041161",138.123003297853,0.426212957652121,0.241314819570361,1.76621128536969,0.0773604084197406,0.302372617914272,"Otud3"
"ENSMUSG00000062083",353.742762027982,0.337060725458838,0.190856664694428,1.76604115972837,0.0773889438066657,0.302413295990348,"Rpl13a-ps1"
"ENSMUSG00000087143",3.88283236732593,-1.83386638276234,1.03858916243037,-1.7657284026255,0.0774414253202772,0.302547507539312,"A830082K12Rik"
"ENSMUSG00000062152",28.7022321395307,0.684831359523381,0.387915933058123,1.76541178426092,0.0774945842941033,0.302684302316608,"Rpl21-ps14"
"ENSMUSG00000024862",160.301024833616,-0.340534947331216,0.192914035288666,-1.76521602910674,0.0775274656800555,0.302741849830217,"Klc2"
"ENSMUSG00000026587",2.57954053034999,-2.58318034065601,1.46363059659955,-1.76491277693806,0.0775784259944815,NA,"Astn1"
"ENSMUSG00000016984",159.205439277871,0.348999817135796,0.197749992995634,1.76485375219963,0.0775883480373085,0.302877094033533,"Etaa1"
"ENSMUSG00000092417",72.4636280972865,0.478379165757123,0.271068008411775,1.76479389272092,0.0775984114554203,0.302877094033533,"Gpank1"
"ENSMUSG00000092499",11.388417826148,1.1524702968648,0.653088188531577,1.76464728210144,0.0776230637380717,0.302902444275676,"1700092C10Rik"
"ENSMUSG00000030105",1303.41123755067,0.240869743787916,0.136517598249824,1.76438603429816,0.0776670078450122,0.303003046040808,"Arl8b"
"ENSMUSG00000031823",412.056392860203,0.274933911664806,0.155862688271567,1.76394950397478,0.0777404811797369,0.303218776488279,"Zdhhc7"
"ENSMUSG00000030470",354.156105322518,0.362072407800704,0.205333209651069,1.76334071052602,0.077843042995085,0.303547078873687,"Csrp3"
"ENSMUSG00000026484",380.723516574219,0.289938340146815,0.164435550306748,1.76323392116819,0.0778610448687512,0.303547078873687,"Rnf2"
"ENSMUSG00000036745",43.9614022135357,-0.566554017143241,0.321365756399147,-1.76295702283712,0.0779077384278947,0.303658152442556,"Ttll7"
"ENSMUSG00000046794",6905.72671430328,-0.255235517305302,0.144842924435196,-1.76215385253076,0.0780433066025268,0.30411549655299,"Ppp1r3b"
"ENSMUSG00000089911",688.991541340452,0.242361999682347,0.137546861289315,1.76203220786379,0.0780638559041119,0.304124531572255,"Hiat1"
"ENSMUSG00000002107",316.311757511934,-0.346972024740859,0.196965766753003,-1.76158542908608,0.0781393675637092,0.304347637099649,"Celf2"
"ENSMUSG00000028630",337.624110881361,0.451859269640964,0.256560028594856,1.76122240130598,0.078200767951025,0.304515688832633,"Dyrk2"
"ENSMUSG00000003038",66.7643477744243,0.492304170404813,0.279545485404784,1.76108789484457,0.0782235275538677,0.304533229090693,"Hmgn2"
"ENSMUSG00000083852",61.5338987982617,0.598284366523023,0.339778856841427,1.76080516629155,0.0782713851365597,0.304648447701374,"Gm13007"
"ENSMUSG00000022261",3801.52326724607,0.226124349264432,0.128435540497776,1.76060573567134,0.0783051571756996,0.304659239674611,"Sdc2"
"ENSMUSG00000033769",181.723385488337,-0.366672845244108,0.208274383652632,-1.76052781342357,0.0783183559302141,0.304659239674611,"Exoc6b"
"ENSMUSG00000040928",334.935225589576,0.346846810772288,0.197030690646799,1.7603694613955,0.0783451837533981,0.304659239674611,"S100pbp"
"ENSMUSG00000018983",39.3582273218688,-0.640483529736919,0.363837189958534,-1.76035750993436,0.0783472088600937,0.304659239674611,"E2f2"
"ENSMUSG00000004296",1.87453350472397,-3.25729813873043,1.85061078555802,-1.76012058513333,0.0783873632067746,NA,"Il12b"
"ENSMUSG00000062519",60.450038289873,0.639550912457571,0.3633711094058,1.76004887538636,0.078399519976557,0.304791608540882,"Zfp398"
"ENSMUSG00000029455",39009.4837476377,-0.192795407010913,0.109553767348125,-1.75982452888428,0.0784375627747781,0.304859188495095,"Aldh2"
"ENSMUSG00000074813",8.22465352071712,-1.26379823082247,0.718177004869177,-1.75973084943409,0.0784534525961782,0.304859188495095,"Gm14005"
"ENSMUSG00000049960",378.863034767823,0.276738622644891,0.157320112212183,1.75907974354635,0.0785639649670931,0.305217527615521,"Mrps16"
"ENSMUSG00000028359",362.956542958227,1.12015814707866,0.637066057170715,1.75830768955642,0.0786951700198639,0.305621220565721,"Orm3"
"ENSMUSG00000006418",1425.47468205199,0.222760621565063,0.126694313283194,1.75825272494383,0.0787045176567759,0.305621220565721,"Rnf114"
"ENSMUSG00000031129",102.23596110681,-0.403436495237363,0.229467363598464,-1.75814324490745,0.0787231392305291,0.30562238972392,"Slc9a9"
"ENSMUSG00000022032",204.647872796987,2.12815783473843,1.21060835425872,1.75792429256904,0.0787603918162911,0.305695871633171,"Scara5"
"ENSMUSG00000083079",78.6300559579936,0.447610932872552,0.254670253576853,1.7576097977123,0.0788139251160518,0.305832495646889,"Amy2b"
"ENSMUSG00000067219",172.48536974302,-2.06716660949976,1.17622271504012,-1.7574619016172,0.0788391102144163,0.305859078278347,"Nipal1"
"ENSMUSG00000066607",1.68057193221569,-3.08661209544228,1.75632752956962,-1.75742396761191,0.0788455710183648,NA,"6030419C18Rik"
"ENSMUSG00000028693",281.872757397095,0.346254212730199,0.197051442801878,1.75717674434049,0.0788876878829037,0.3059763797402,"Nasp"
"ENSMUSG00000021311",145.84919202834,-0.441948645137416,0.251534005496341,-1.75701350704187,0.0789155069588678,0.30601313042488,"Mtr"
"ENSMUSG00000019261",72.4164374806527,-0.433769396856867,0.246912431075394,-1.75677423355172,0.0789562986260396,0.306032761866006,"Mtap1s"
"ENSMUSG00000004394",1161.59892327766,-0.235326111538973,0.133953960657946,-1.7567685970845,0.0789572597453117,0.306032761866006,"Tmed4"
"ENSMUSG00000031347",253.053259119245,0.301438037116695,0.171620809192748,1.75641892457312,0.079016903823782,0.306163942384806,"Cetn2"
"ENSMUSG00000078612",145.540374927042,-0.416953390457985,0.237396989327853,-1.75635500533732,0.0790278105688152,0.306163942384806,"1700024P16Rik"
"ENSMUSG00000006850",127.483495693926,0.402410989751082,0.229184417616277,1.75583922300005,0.07911586498444,0.306397845162366,"Tmco6"
"ENSMUSG00000035877",1834.36058994235,0.313483873224367,0.178551738612558,1.75570328051859,0.0791390863821922,0.306397845162366,"Zhx3"
"ENSMUSG00000021930",702.74792106419,0.241817195852911,0.137734311466429,1.75567869239213,0.0791432870641792,0.306397845162366,"6330409N04Rik"
"ENSMUSG00000000901",11.3492153989231,-1.08383580477591,0.617415811128417,-1.75543901733751,0.0791842431032108,0.306485276902033,"Mmp11"
"ENSMUSG00000019988",364.988464225466,0.292458753278422,0.166655162904944,1.75487364556016,0.079280922984593,0.306788299055667,"Nedd1"
"ENSMUSG00000034762",1.7251585607333,-3.07822125806685,1.75416130385982,-1.75481083255775,0.0792916700754753,NA,"Glis1"
"ENSMUSG00000031659",82.8132290489472,-0.444336751310137,0.253245513103238,-1.7545690972578,0.079333041215695,0.306918783293187,"Adcy7"
"ENSMUSG00000066150",4472.19584576905,0.205386018367659,0.117069865596355,1.75438843566977,0.0793639715186364,0.306958325980274,"Slc31a1"
"ENSMUSG00000025041",287.377372041761,-0.355295939531871,0.202529248250175,-1.75429446660954,0.0793800634383708,0.306958325980274,"Nt5c2"
"ENSMUSG00000038518",221.988418266218,0.30762434018931,0.175382482172822,1.75401976513353,0.0794271204568964,0.307069113200914,"Jarid2"
"ENSMUSG00000031365",165.224100168293,0.475937011044004,0.271436742549248,1.75339936139136,0.0795334805591378,0.307409064570792,"Zfp275"
"ENSMUSG00000042821",12.7231376611307,-0.998510358295973,0.569519935562431,-1.7532491769755,0.0795592451120953,0.307437416483663,"Snai1"
"ENSMUSG00000069862",142.177191090738,0.368093198950082,0.210041104730109,1.75248173172132,0.0796910084204566,0.30787526689904,"Gm10279"
"ENSMUSG00000078087",177.562246343875,0.39197553649181,0.223683213740745,1.75236903090154,0.0797103730461743,0.30787877822558,"Gm15887"
"ENSMUSG00000024327",109.077352833115,-0.375940255679348,0.214546526559702,-1.75225514813793,0.0797299446425124,0.307883087158887,"Slc39a7"
"ENSMUSG00000045672",598.151049882567,-0.390461247278398,0.222859964032346,-1.75204751994722,0.0797656371373435,0.30794963173459,"Col27a1"
"ENSMUSG00000071645",206.92140134252,0.333868870413207,0.19058265452298,1.75183240704074,0.0798026299954615,0.308021164642362,"Tut1"
"ENSMUSG00000051007",337.583009045655,-0.289876054896304,0.165488182892951,-1.7516420195623,0.0798353824652933,0.308057223289245,"Pddc1"
"ENSMUSG00000085607",193.010673447582,-0.353081807836199,0.201583462472419,-1.75154153771175,0.0798526728212758,0.308057223289245,"Gm16854"
"ENSMUSG00000015697",429.945861866031,0.280744911720448,0.160292288623892,1.75145613136253,0.0798673714618143,0.308057223289245,"Setdb1"
"ENSMUSG00000048078",2.30724654810516,-2.6660932500391,1.52252148769051,-1.7511038573802,0.0799280219133582,NA,"Odz4"
"ENSMUSG00000050423",114.802413257524,-2.09271599837572,1.19560251265792,-1.75034426259563,0.0800589275120531,0.308724694580691,"Ppp1r3g"
"ENSMUSG00000030878",24.7804753907571,-0.711022354194818,0.406356569455955,-1.74974986905407,0.0801614844297731,0.309048736597521,"Cdr2"
"ENSMUSG00000008035",482.002799943848,-0.440889874986839,0.252018464595741,-1.74943481103285,0.0802158879463067,0.309187024658107,"Mid1ip1"
"ENSMUSG00000024150",5076.06784973097,-0.198056086594561,0.113225379293393,-1.74921989955408,0.0802530155886947,0.309258675456365,"Mcfd2"
"ENSMUSG00000011831",2849.44919642507,0.237869448530609,0.135998933338217,1.74905378073113,0.0802817234827785,0.309297854766677,"Evi5"
"ENSMUSG00000075517",487.261805146517,0.294520409367451,0.16840526841812,1.74887883338786,0.0803119661004694,0.309342927381212,"Cyp2d37-ps"
"ENSMUSG00000073835",128.994477827838,0.632041900725647,0.361420512481862,1.74877152485186,0.080330520781314,0.309342970377165,"Gm16002"
"ENSMUSG00000038463",4.54690402999334,-1.6495716931127,0.943420380516581,-1.74850122721481,0.0803772732835067,0.309451574640078,"Olfml2b"
"ENSMUSG00000047844",2.36547026914733,-2.54710811522016,1.45750913409332,-1.7475760910443,0.0805374583931542,NA,"Bex4"
"ENSMUSG00000074978",38.157452792883,-0.733584310185802,0.419819269236054,-1.74738122792865,0.0805712315110991,0.310126738363672,"Actg-ps1"
"ENSMUSG00000091119",109.314598539993,-0.44357874698372,0.253927172598645,-1.74687388688739,0.0806592163717041,0.310393782586567,"Ccdc152"
"ENSMUSG00000042233",2.81131057628363,2.22410316541378,1.27336209237039,1.74663842966581,0.0807000766892722,NA,"2010015L04Rik"
"ENSMUSG00000083792",7.0129678467518,1.31863272138032,0.754982819925422,1.74657314918845,0.0807114081815768,0.310522996145079,"Rpl12-ps2"
"ENSMUSG00000039069",316.132187817874,0.282757274969224,0.161906442460796,1.74642386474331,0.08073732607629,0.310551089141035,"Gtpbp5"
"ENSMUSG00000043505",20.756322106684,-0.781758602865197,0.447713894634824,-1.7461119974908,0.0807914924571454,0.310687800177524,"Gimap5"
"ENSMUSG00000040195",88.8011390834826,0.449351002784062,0.257366848135553,1.74595526206776,0.0808187260464283,0.310720900646812,"Tmem194"
"ENSMUSG00000062949",5409.0407720127,0.279090293245701,0.159865315991491,1.74578389011257,0.080848511338953,0.310763794045257,"Atp11c"
"ENSMUSG00000062038",398.488797114134,-0.325706968753404,0.186589469891674,-1.74558065330534,0.0808838464526302,0.310827995052471,"Gm10108"
"ENSMUSG00000051029",3.85413829550776,1.87297201506435,1.07325992487398,1.74512433722359,0.0809632280626721,0.311061393491823,"Serpinb1b"
"ENSMUSG00000022372",91.5904311641364,-0.483726811740805,0.277229222635568,-1.74486227368855,0.0810088457175374,0.311164992921934,"Sla"
"ENSMUSG00000063953",70.657527178266,0.484073808474128,0.277509320544641,1.74435153213623,0.0810978109583276,0.31143500976216,"Amd2"
"ENSMUSG00000085759",1.15242587119466,3.60290023092463,2.0656408955705,1.74420454138499,0.0811234297308002,NA,"1700061E18Rik"
"ENSMUSG00000029624",194.335798153728,0.306584053262853,0.175780794046025,1.74412713815925,0.0811369228499864,0.311513497579626,"Ptcd1"
"ENSMUSG00000025165",16.0227140319911,-0.920477328781179,0.527797059182325,-1.74399859333662,0.081159335122001,0.311514595797243,"Sectm1a"
"ENSMUSG00000029521",45.9571490751325,-0.571426755546699,0.327669619720035,-1.74391130930885,0.0811745562840555,0.311514595797243,"Chek2"
"ENSMUSG00000004319",1206.61384640466,-0.246614283136243,0.141428250884646,-1.74374130764999,0.0812042089414768,0.311540702427525,"Clcn3"
